Store Name,Product Category,Proudct SubCategory,Product URL,Product Title,Product Brand,Product Price
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-delmar-fireplace-console/prod26180353,"Member's Mark 75"" Delmar Fireplace, TVs up to 80"" & 135 lbs.",Member's Mark,749
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-manhattan-fireplace-media-console/prod25800285,"Manhattan Media Fireplace, TVs up to 75"" & 100 lbs., Assorted Colors",NA,699
samsclub,Appliances,,https://www.samsclub.com/p/clorox-2-for-colors-max-performance-stain-remover-color-brightener/prod21120262,Clorox 2 for Colors - Max Performance Stain Remover and Color Brightener (112.75 fl. oz.),Clorox,12.98
samsclub,Appliances,,https://www.samsclub.com/p/tide-he-liquid-laundry-detergent-original-152-loads-170-fl-oz/P03013357,"Tide Ultra Concentrated Liquid Laundry Detergent, Original (152 loads, 170 fl. oz.)",Tide,19.98
samsclub,Appliances,,https://www.samsclub.com/p/tide-pods-ultra-oxi-liquid-detergent-pacs-104-count/prod22621154,Tide PODS + Ultra Oxi Liquid Detergent Pacs (104 pacs),Tide,21.67
samsclub,Appliances,,https://www.samsclub.com/p/gain-flings-liquid-original-scent-laundry-detergent/prod25461812,"Gain Flings! Liquid Laundry Detergent Pacs, Original Scent (152 ct.)",Gain,26.88
samsclub,Appliances,,https://www.samsclub.com/p/downy-unstopables-in-wash-scented-booster-laundry-beads-fresh/prod24965282,"Downy Unstopables In-Wash Scent Booster Beads, Fresh (37.5 oz.)",Downy,14.18
samsclub,Appliances,,https://www.samsclub.com/p/downy-ultra-concentrated-liquid-fabric-softener-april-fresh/prod26170314,"Downy Ultra Concentrated Liquid Fabric Conditioner, April Fresh (170 fl. oz., 251 loads)",Downy,11.18
samsclub,Appliances,,https://www.samsclub.com/p/bounce-fabric-softener-dryer-sheet-outdoor-fresh/prod18430581,Bounce Fabric Softener Dryer Sheet Outdoor Fresh (2 x 160 ct.),Bounce,8.38
samsclub,Appliances,,https://www.samsclub.com/p/downy-fresh-protect-in-wash-scented-laundry-beads/prod24965281,"Downy Fresh Protect In-Wash Scent Booster Beads + Febreze Odor Defense, April Fresh (37.5 oz.)",Downy,14.18
samsclub,Appliances,,https://www.samsclub.com/p/gain-fireworks-in-wash-scented-laundry-booster-beads-original/prod24965284,"Gain Fireworks In-Wash Scent Booster Beads, Original (37.5 oz.)",Gain,14.18
samsclub,Appliances,,https://www.samsclub.com/p/downy-light-scent-booster-beads-granules-ocean-mist/P03002048,"Downy Light In-Wash Scent Booster Beads, Ocean Mist (37.5 oz.)",Downy,14.18
samsclub,Appliances,,https://www.samsclub.com/p/downy-unstopable-in-wash-scented-laundry-beads-lush/prod24990093,"Downy Unstopables In-Wash Scent Booster Beads, Lush (37.5 oz.)",Downy,14.47
samsclub,Appliances,,https://www.samsclub.com/p/tide-power-pods-heavy-duty-liquid-laundry-detergent-pacs-hygienic-clean-72-ct/P03005739,"Tide Hygienic Clean Heavy Duty Power PODS Laundry Detergent Pacs, Original (72 ct.)",Tide,19.98
samsclub,Appliances,,https://www.samsclub.com/p/downy-ultra-infusions-liquid-frabric-conditioner-calm-170-loads/prod9230206,"Downy Ultra Infusions Liquid Fabric Conditioner, Calm (170 loads, 115 fl. oz.)",Downy,8.87
samsclub,Appliances,,https://www.samsclub.com/p/dreft-ultra-concetrated-liquid-baby-laundry-detergent/P03001699,"Dreft Ultra Concentrated Liquid Baby Laundry Detergent (125 Loads, 170 fl. oz.)",Dreft,24.48
samsclub,Appliances,,https://www.samsclub.com/p/bounce-pet-hair-and-lint-guard-mega-dryer-sheets-with-3x-pet-hair-fighters/prod26040199,"Bounce Pet Hair and Lint Guard Mega Dryer Sheets with 3X Pet Hair Fighters, Fresh Scent (210 ct.)",Bounce,10.98
samsclub,Appliances,,https://www.samsclub.com/p/downy-infusions-in-wash-scent-booster-beads-radiant/P03008650,"Downy Infusions Radiant In-Wash Scent Booster Beads, Pineapple & Coconut Grove (37.5 oz.)",Downy,11.47
samsclub,Appliances,,https://www.samsclub.com/p/downy-infusions-liquid-fabric-softener-pineapple-coconut-grove-170-loads/P03018653,"Downy Infusions Radiant Liquid Fabric Softener, Pineapple & Coconut Grove (170 loads, 115 fl. oz.)",Downy,8.88
samsclub,Appliances,,https://www.samsclub.com/p/tide-pods-liquid-laundry-detergent-pacs-spring-meadows-156-count/P03016902,"Tide PODS Liquid Laundry Detergent Pacs, Spring Meadow (156 ct.)",Tide,29.98
samsclub,Appliances,,https://www.samsclub.com/p/clorox-performance-bleach-3-pack/prod24522054,"Clorox Performance Bleach (121 fl. oz./bottle, 3 pk.)",Clorox,18.38
samsclub,Appliances,,https://www.samsclub.com/p/all-liquid-laundry-detergent-free-clear-for-sensitive-skin-166-loads/prod20582802,"all Liquid Laundry Detergent Free Clear for Sensitive Skin (250 oz.,166 loads)",all,20.98
samsclub,Appliances,,https://www.samsclub.com/p/gain-ultra-concentrated-aroma-boost-laundry-detergent-original-scent/P03016367,"Gain Ultra Concentrated + Aroma Boost Laundry Detergent, Original Scent (208 fl. oz., 159 loads)",Gain,19.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-ultimate-clean-laundry-detergent-power-pacs-130-ct/prod26370382,"Member's Mark Laundry Detergent Power Pacs, Fresh Clean Scent (130 ct.)",Member's Mark,19.48
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-liquid-laundry-detergent-ultimate-clean-fresh-scent/P03004008,"Member's Mark Liquid Laundry Detergent, Ultimate Clean Fresh Scent (196 fl. oz., 127 loads)",Member's Mark,15.98
samsclub,Appliances,,https://www.samsclub.com/p/all-mighty-pacs-laundry-detergent-free-clear-for-sensitive-skin-120-ct/prod19920438,"all Mighty Pacs Laundry Detergent, Free Clear for Sensitive Skin (120 ct.)",all,24.98
samsclub,Appliances,,https://www.samsclub.com/p/oxiclean-max-efficiency-versatile-stain-remover-powder-8-lbs/P03010844,OxiClean Concentrated Max Efficiency Versatile Stain Remover Powder (8.08 lbs.),OxiClean,17.52
samsclub,Appliances,,https://www.samsclub.com/p/gain-powder-laundry-detergent-original/P03016447,"Gain Ultra Powder Laundry Detergent, Original (188 oz., 183 loads)",Gain,21.48
samsclub,Appliances,,https://www.samsclub.com/p/tide-liq-w-downy-88-load-170-ounce/prod11860317,"Tide + Downy Liquid Laundry Detergent, April Fresh (150 fl. oz., 110 loads)",Tide,19.78
samsclub,Appliances,,https://www.samsclub.com/p/persil-proclean-liquid-laundry-detergent-oxi-power/prod25780765,"Persil ProClean Liquid Laundry Detergent + OXI Power (225 fl. oz., 112 loads)",Persil,25.98
samsclub,Appliances,,https://www.samsclub.com/p/all-advanced-oxi-140-load-250-fl-oz/prod20582803,"all Advanced 4-in-1 (150 loads., 255 fl. oz.)",all,18.98
samsclub,Appliances,,https://www.samsclub.com/p/gain-utra-concentrated-aroma-boost-liquid-laundry-detergent-moonlight-breeze/P03016358,"Gain Ultra Concentrated + Aroma Boost Laundry Detergent, Moonlight Breeze (208 fl. oz., 159 loads)",Gain,19.98
samsclub,Appliances,,https://www.samsclub.com/p/windfresh-laundry-detergent-powder-215-loads/prod26190616,"Windfresh Laundry Detergent Powder, Fresh Scent (35 lbs, 215 loads)",Windfresh,19.98
samsclub,Appliances,,https://www.samsclub.com/p/shout-triple-acting-liquid-refill-shout-trigger-stain-remover/prod25180601,Shout Triple-Acting Laundry Stain Remover (128 fl. oz. refill + 22 fl. oz. trigger),Shout,10.84
samsclub,Appliances,,https://www.samsclub.com/p/tide-he-ultra-powder-laundry-detergent-original-183-loads/P03016448,"Tide HE Ultra Powder Laundry Detergent, Original (232 oz., 183 loads)",Tide,32.88
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-fabric-sheets/prod19900619,Member's Mark Fabric Softener Dryer Sheets (480 ct.),Member's Mark,11.02
samsclub,Appliances,,https://www.samsclub.com/p/snuggle-liquid-fabric-softener-blue-sparkle-188-fl-oz/P03007176,"Snuggle Liquid Fabric Softener, Blue Sparkle (188 fl. oz., 235 loads)",Snuggle,11.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-liquid-laundry-detergent-paradise-splash/P03004006,"Member's Mark Ultimate Clean Liquid Laundry Detergent, Paradise Splash Scent (196 oz.)",Member's Mark,15.98
samsclub,Appliances,,https://www.samsclub.com/p/lysol-laundry-sanitizer-additive-crisp-linen/prod22720137,"Lysol Laundry Sanitizer Additive, Crisp Linen (150 fl. oz.)",Lysol,17.48
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-liquid-fabric-softener-spring-flowers/P03004005,"Member's Mark Liquid Fabric Softener, Spring Flowers (170 fl. oz., 197 loads)",Member's Mark,10.48
samsclub,Appliances,,https://www.samsclub.com/p/damprid-max-moisture-absorber-fresh-scent-hanging-bag-4pk/P03006206,DampRid Max Moisture Absorber Fresh Scent Hanging Bag (4 pk.),DampRid,12.98
samsclub,Appliances,,https://www.samsclub.com/p/ecos-plus-enzymes-laundry-detergernt-230-loads/prod22647050,"ECOS Hypoallergenic Liquid Laundry Detergent + Enzymes, Lavender Scent (230 loads, 210 fl. oz.)",Ecos,17.98
samsclub,Appliances,,https://www.samsclub.com/p/era-2x-ultra-he-liquid-laundry-detergent-225-oz-146-loads/prod4850091,"Era Active Stainfighter Ultra Concentrated Liquid Laundry Detergent (200 oz., 146 loads)",Era,13.94
samsclub,Appliances,,https://www.samsclub.com/p/snuggle-fabric-softener-dryer-sheets-blue-sparkle/prod24131477,"Snuggle Fabric Softener Dryer Sheets, Blue Sparkle (320 ct.)",Snuggle,10.48
samsclub,Appliances,,https://www.samsclub.com/p/gain-liquid-fabric-softener-244-load/prod24831527,"Gain Liquid Fabric Conditioner, Original Fabric Softener (244 loads, 165 fl. oz.)",Gain,13.47
samsclub,Appliances,,https://www.samsclub.com/p/suavitel-advanced-flowers-fabric-softeners/prod24931678,"Suavitel Advanced Liquid Fabric Softener, Field Flowers Scent (160 fl. oz., 235 loads)",Suavitel,10.94
samsclub,Appliances,,https://www.samsclub.com/p/gain-flings-liquid-laundry-detergent-soap-pacs-spring-daydream-152-ct/P03005587,"Gain Flings! Liquid Laundry Detergent Pacs, Spring Daydream (152 ct.)",Gain,22.81
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-3-tier-standing-black-wire-basket/prod27320535,Member's Mark 3-Tier Standing Black Wire Basket,Member's Mark,39.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-buffet-caddy-with-removable-baskets/prod27330008,Member's Mark Buffet Caddy with Removable Baskets ,Member's Mark,29.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-3-tier-floor-basket-stand-assorted-colors/P03012638,Member's Mark 3-Tier Floor Basket Stand (Assorted Colors),Member's Mark,49.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-4-piece-canister-w-acacia-wood-lid-set-assorted-colors/PL980414931,Member's Mark 4-piece Canister With Acacia Wood Lid Set (Assorted Colors),Member's Mark,29.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-aluminum-dish-rack/prod23940715,Member's Mark Aluminum Dish Rack,Member's Mark,24.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-2-tier-snack-stand/prod27320464,Member's Mark 2-Tier Snack Stand,Member's Mark,26.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-pantry-storage-bins-set-of-3/prod26370085,"Member's Mark Pantry Storage Bins, Set of 3",Member's Mark,49.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-2-tier-fruit-basket-stand-assorted-colors/prod26360401,Member's Mark 2-Tier Round Basket Stand (Assorted Colors),Member's Mark,19.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-3-tier-wrought-iron-round-basket-stand/prod27320613,Member's Mark 3 Tiered Wrought Iron Round Basket		,Member's Mark,29.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-2-tier-wire-basket-stand-assorted-colors/P03011875,Member's Mark 2 Tier Wire Basket Stand (Assorted Colors),MEMBER'S MARK,24.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-3-tiered-basket-stand-assorted-colors/P03012217,Member's Mark 3 Tiered Basket Stand (Assorted Colors),MEMBER'S MARK,39.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-2-tier-fruit-basket-stand/prod26360396,Member's Mark 2-Tier Fruit Basket Stand,Member's Mark,19.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-3-pack-wire-pantry-bin-assorted-colors/P03011881,Member's Mark 3 Pack Wire Pantry Bin (Assorted Colors),MEMBER'S MARK,29.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-trunk-organizer/prod22704186,Member's Mark Insulated Trunk Organizer and 30-Can Cooler (Assorted Colors),Member's Mark,14.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-4-pack-fliplock-food-storage-containers/prod27290130,Member's Mark  4 - Pack Fliplock Food Storage Containers,Member's Mark,24.98
samsclub,Appliances,,https://www.samsclub.com/p/pyrex-simply-store-glass-food-storage-containers-30-piece-set/P03011191,"Pyrex Simply Store Glass Food Storage Containers, 30-Piece Set",Pyrex,29.98
samsclub,Appliances,,https://www.samsclub.com/p/idesign-10pc-fridge-freeze-storage-bin-starter-set/prod26160139,iDesign 10-Piece Fridge + Freeze Storage Bin Starter Set,iDesign,59.98
samsclub,Appliances,,https://www.samsclub.com/p/idesign-9-piece-recycled-white-stacking-kitchen-and-pantry-storage-set/P03014280,iDesign 9-Piece Recycled White Stacking Kitchen and Pantry Storage Set,iDesign,59.98
samsclub,Appliances,,https://www.samsclub.com/p/storabag-5-slot-food-bag-dispenser/P03010703,StoraBag 5-Slot Food Bag Dispenser,YouCopia,24.98
samsclub,Appliances,,https://www.samsclub.com/p/olde-thompson-ships-curve-spice-rack-w-20-spices/prod25900284,Olde Thompson Ship's Curve Spice Rack with 20 Spices,Olde Thompson,39.98
samsclub,Appliances,,https://www.samsclub.com/p/idesign-6-piece-recycled-kitchen-organization-and-storage-set/P03013384,iDesign 6-Piece Recycled Kitchen Organization and Storage Set		,iDesign,24.98
samsclub,Appliances,,https://www.samsclub.com/p/gourmet-kitchen-5-piece-produce-fridge-organizer-set/P03014744,Gourmet Kitchen 5-Piece Produce Fridge Organizer Set,Gourmet Kitchen,29.98
samsclub,Appliances,,https://www.samsclub.com/p/idesign-4-piece-recycled-kitchen-organization-and-storage-set/P03015670,iDesign 4-Piece Recycled Kitchen Organization and Storage Set,iDesign,29.98
samsclub,Appliances,,https://www.samsclub.com/p/smart-design-set-of-18-clear-refrigerator-freezer-organization-bins/P03015169,Smart Design Set of 18 Clear Refrigerator & Freezer Organization Bins,Smart Design,49.98
samsclub,Appliances,,https://www.samsclub.com/p/smart-design-6-tier-over-the-door-pantry-organizer-with-6-full-baskets/P03015172,Smart Design 6-Tier Over The Door Pantry Organizer with 6 Full Baskets (Assorted Colors),Smart Design,32.98
samsclub,Appliances,,https://www.samsclub.com/p/idesign-renewable-paulownia-wood-collection-expandable-flatware-and-cutlery/P03014950,"iDesign Renewable Paulownia Wood Collection Expandable Flatware And Cutlery Tray, 15"" x 12"" To 22""",iDesign,19.98
samsclub,Appliances,,https://www.samsclub.com/p/smart-design-5-tier-pan-lid-organizer-w-premium-wood-accents-assorted-colors/prod26470154,Smart Design 5-Tier Pan/Lid Organizer with Premium Wood Accents (Assorted Colors),Smart Design,16.98
samsclub,Appliances,,https://www.samsclub.com/p/buddeez-40lb-pellet-and-multi-use-storage-dispenser-2-pack/P03015119,Buddeez 40 Lb. Pellet and Multi-Use Storage Dispenser 2-Pack,Buddeez,24.98
samsclub,Appliances,,https://www.samsclub.com/p/gourmet-kitchen-revolving-organizer-with-dividers-set-of-3/P03014752,"Gourmet Kitchen Revolving Organizer with Dividers, Set of 3",Gourmet Kitchen,26.98
samsclub,Appliances,,https://www.samsclub.com/p/idesign-set-of-2-renewable-paulownia-wood-collection-tall-turntable-organizers/P03014948,"iDesign Set of 2 Natural Paulownia Wood Tall Turntable Organizers, 11"" x 4"" x 11”",iDesign,32.98
samsclub,Appliances,,https://www.samsclub.com/p/buddeez-plastic-food-grade-storage-container-dispenser-holds-40lbs-of-pellets/prod25780579,Buddeez 40lb Pellet and Multi-Use Storage Dispenser		,Buddeez,14.98
samsclub,Appliances,,https://www.samsclub.com/p/gourmet-kitchen-all-purpose-clear-storage-pantry-bins-set-of-4/P03014748,"Gourmet Kitchen All-Purpose Clear Storage Pantry Bins, Set of 4",Gourmet Kitchen,24.98
samsclub,Appliances,,https://www.samsclub.com/p/rubbermaid-12pc-modular-pantry-food-storage-container/prod24932648,Rubbermaid Modular Food Storage and Pantry 12-Piece Set,Rubbermaid,29.99
samsclub,Appliances,,https://www.samsclub.com/p/smart-design-expandable-kitchen-storage-shelf-w-premium-wooden-accents/prod26470138,Smart Design Expandable Kitchen Storage Shelf with Premium Wooden Accents (Assorted Colors),Smart Design,26.98
samsclub,Appliances,,https://www.samsclub.com/p/smart-design-2-pack-11-5-turntable-lazy-susan-spinning-organizer/P03015156,"Smart Design 2 Pack 11.5"" Turntable Lazy Susan Spinning Organizer",Smart Design,16.98
samsclub,Appliances,,https://www.samsclub.com/p/idesign-2-piece-11-inch-clear-turntable-lazy-susan-organizer/P03014592,"iDesign 2-Piece 11"" Clear Turntable Lazy Susan Organizers",iDesign,19.98
samsclub,Appliances,,https://www.samsclub.com/p/wash-drain-bowl/P03016127,Joseph Joseph Wash & Drain Sink Basin with Drain Plug,Joseph Joseph,14.98
samsclub,Appliances,,https://www.samsclub.com/p/idesign-2-piece-set-of-9-clear-turntable-lazy-susan-organizers/P03014776,"iDesign 2-Piece Set of 9"" Clear Turntable Lazy Susan Organizers",iDesign,16.98
samsclub,Appliances,,https://www.samsclub.com/p/idesign-set-of-2-clear-divided-lazy-susan-turntables-11-5-l-x-11-5-w-x-4-3-h/P03014949,"iDesign Set of 2 Clear Divided Lazy Susan Turntables, 11.5"" L x 11.5"" W x 4.3"" H",iDesign,29.98
samsclub,Appliances,,https://www.samsclub.com/p/gourmet-kitchen-revolving-organizer-set-of-4/P03014750,"Gourmet Kitchen Revolving Organizer, Set of 4",Gourmet Kitchen,19.98
samsclub,Appliances,,https://www.samsclub.com/p/youcopia-divided-bin-organizer-2-piece-set/P03013359,YouCopia Divided Bin Organizer 2-Piece Set,YouCopia,21.98
samsclub,Appliances,,https://www.samsclub.com/p/joseph-joseph-drawerstore-knife-organizer/P03016128,Joseph Joseph DrawerStore Bamboo 2-tier Knife Organizer		,Joseph Joseph,14.98
samsclub,Appliances,,https://www.samsclub.com/p/smart-design-4-pack-stackable-refrigerator-bin-with-handles-6-x12/P03015153,Smart Design 4 Pack Stackable Refrigerator Bin with Handles,Smart Design,19.98
samsclub,Appliances,,https://www.samsclub.com/p/smart-design-set-of-2-refrigerator-egg-tray-with-lid-14-65-x-3-25/P03015166,"Smart Design Set of 2 Refrigerator Egg Tray with Lid 14.65"" x 3.25""",Smart Design,14.98
samsclub,Appliances,,https://www.samsclub.com/p/tramontina-6-pc-canister-set-stainless-steel/prod24912264,Tramontina 6 Pc Stainless Steel Covered Canister Set with Measuring Scoops,Tramontina,44.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-elite-quality-velvet-hangers-50pk/prod25890305,Member's Mark Elite Quality Velvet Hangers - 50 Pack,Member's Mark,11.98
samsclub,Appliances,,https://www.samsclub.com/p/system-saver-club-pk-pellets-44-lb-bag/prod20550280,Morton Clean and Protect Water Softener Pellets (44 lbs.),NA,6.59
samsclub,Appliances,,https://www.samsclub.com/p/seville-classics-commercial-canvas-laundry-cart/prod25390355,Seville Classics Commercial Heavy-Duty Canvas Laundry Hamper with Wheels,Seville Classics,39.98
samsclub,Appliances,,https://www.samsclub.com/p/3-bag-laundry-sorter-neatfreak/prod26700554,Triple Laundry Hamper Sorter by Neatfreak,3 BAG LAUNDRY SORTER,54.98
samsclub,Appliances,,https://www.samsclub.com/p/seville-classics-home-height-adjustable-two-shelf-mobile-garment-rack/P03004042,"Seville Classics Home Adjustable 2-Shelf Steel Garment Rack, 31"" W x 18"" D",Seville Classics Home,64.98
samsclub,Appliances,,https://www.samsclub.com/p/glidelite-iron-sam-s-bonus-gi605gds/P03019281,Conair Glidelite Iron Bonus GI605GDS,Conair,79.98
samsclub,Appliances,,https://www.samsclub.com/p/ss-garment-rack-greenway-grgr200/prod19280044,Greenway Stainless-Steel Collapsible Double-Bar Garment Rack,Greenway,51.88
samsclub,Appliances,,https://www.samsclub.com/p/sort-ironlaundry-srt-01196/prod19720405,Honey-Can-Do Sort & Iron Laundry Center (Natural/Silver),Honey-Can-Do,49.98
samsclub,Appliances,,https://www.samsclub.com/p/salav-gs25-dj-performance-garment-steamer-with-360-swivel-hanger-rose-gold/prod22273852,"SALAV GS25-DJ Performance Garment Steamer with 360 Swivel Hanger, Rose Gold",SALAV,47.98
samsclub,Appliances,,https://www.samsclub.com/p/salav-lr-01-rechargeable-cordless-lint-remover/prod22181040,SALAV LR-01 Rechargeable Cordless Lint Remover,SALAV,19.98
samsclub,Appliances,,https://www.samsclub.com/p/seville-classics-commercial-heavy-duty-canvas-laundry-hamper/prod24961813,Seville Classics Commercial Heavy-Duty Canvas Laundry Hamper with Wheels,Seville Classics,49.98
samsclub,Appliances,,https://www.samsclub.com/p/salav-gs24-bj-garment-steamer-with-stainless-steel-steam-nozzle-white/prod22630432,"SALAV GS24-BJ Garment Steamer with Stainless-Steel Steam Nozzle, White",SALAV,47.98
samsclub,Appliances,,https://www.samsclub.com/p/lg-styler-steam-cclothing-are-system-s3rfbn/prod22500712,LG Styler Steam Clothing Care System,LG,1295
samsclub,Appliances,,https://www.samsclub.com/p/true-tidy-hs-26-power-steam-handheld-garment-steamer-with-stainless-steel-plate/prod22881542,True & Tidy HS-26 Power Steam Handheld Garment Steamer with Stainless-Steel Plate,True & Tidy,29.98
samsclub,Appliances,,https://www.samsclub.com/p/steam-stylist-sam-s-bonus/P03019282,Conair Steam Stylist GSP201GDS,Conair,54.98
samsclub,Appliances,,https://www.samsclub.com/p/honey-can-do-chrome-rolling-clothes-rack/prod26040219,Honey-Can-Do Chrome Rolling Laundry Clothes Rack with Shelves,Honey-Can-Do,86.88
samsclub,Appliances,,https://www.samsclub.com/p/honey-can-do-urban-triple-sorter-hamper/prod26040214,Honey-Can-Do White/Chrome Rolling Triple Sorter Hamper,Honey-Can-Do,48.98
samsclub,Appliances,,https://www.samsclub.com/p/salav-1000-watt-quicksteam-hand-held-steamer-hs-04-t-assorted-colors/prod20152937,"SALAV 1000-Watt QuickSteam Hand Held Steamer, HS-04/T (Assorted Colors)",SALAV,39.98
samsclub,Appliances,,https://www.samsclub.com/p/salav-travel-handheld-steamer-with-dual-voltage-capsule-series-assorted-colors/prod24511573,"SALAV Travel Handheld Steamer with Dual Voltage, Capsule Series (Assorted Colors)",SALAV,27.98
samsclub,Appliances,,https://www.samsclub.com/p/neatfreak-triple-laundry-sorter/prod25140478,neatfreak Easy Access Triple Laundry Sorter,neatfreak,64.98
samsclub,Appliances,,https://www.samsclub.com/p/neatfreak-2-tier-rolling-vertical-laundry-sorter/prod25140477,neatfreak 2-Tier Rolling Vertical Laundry Sorter,neatfreak,64.98
samsclub,Appliances,,https://www.samsclub.com/p/clevermade-collapsible-fabric-laundry-basket-premium-2-pack/P03012226,"CleverMade Collapsible Fabric Laundry Basket Premium, 2 pack		",CleverMade,19.98
samsclub,Appliances,,https://www.samsclub.com/p/neatfreak-deluxe-nonslip-heavy-weight-hangers/prod25140481,neatfreak Deluxe Non-Slip Clothes Hangers - Set of 60 ,neatfreak,59.98
samsclub,Appliances,,https://www.samsclub.com/p/neatfreak-nonslip-clothes-hangers/prod25140480,neatfreak Non-Slip Clothes Hangers - Set of 120 ,neatfreak,54.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-lidded-laundry-hamper-with-canvas/prod24661510,Member's Mark Woven Lidded Laundry Hamper with Canvas Liner (Set of 2),Member's Mark,49.98
samsclub,Appliances,,https://www.samsclub.com/p/member-s-mark-handwoven-laundry-hamper-set-of-2-19-5-w-x-14-5-d-x-23-h/P03015193,"Member's Mark Handwoven Laundry Hamper, 19.5"" W x 14.5"" D x 23"" H (Set of 2)",Member's Mark,49.98
samsclub,Appliances,,https://www.samsclub.com/p/ss-drying-center-greenway-gfr1211ss/prod19280041,Greenway Stainless-Steel Indoor/Outdoor Compact Drying Center with Mesh Shelf,Greenway,31.98
samsclub,Appliances,,https://www.samsclub.com/p/members-mark-zig-zag-handwoven-lidded-laundry-hamper-2-pack/P03007514,Member's Mark Zig Zag Handwoven Lidded Laundry Hamper with Canvas Liner (Set of 2),Member's Mark,49.98
samsclub,Appliances,,https://www.samsclub.com/p/neatfreak-ultra-grip-clothes-hangers/prod25140479,neatfreak Ultra Grip Clothes Hanger - Set of 50 ,neatfreak,32.98
samsclub,Appliances,,https://www.samsclub.com/p/elp-pan-stand-eco-dsv/prod19210117,Equator Washing Machine Elp Pan Stand with Sensor Activated Pump,Equator,256.44
samsclub,Appliances,,https://www.samsclub.com/p/samsung-bespoke-27-laundry-pedestal-with-storage-drawer/P03012105,"Samsung Bespoke 27"" Laundry Pedestal w/ Storage Drawer (Choose Color)",Samsung,245
samsclub,Appliances,,https://www.samsclub.com/p/ss-washer-hoses-eco-dsv/prod19210130,Equator Stainless Steel Washing Machine Hoses,Equator,48.98
samsclub,Appliances,,https://www.samsclub.com/p/inside-vent-kit-eco-dsv/prod19210126,Equator Inside Laundry Vent Kit,Equator,28.92
samsclub,Appliances,,https://www.samsclub.com/p/outside-vent-kit-wh-eco-dsv/prod19210143,Equator Outside Laundry Vent Kit - Assorted,Equator,39.98
samsclub,Appliances,,https://www.samsclub.com/p/samsung-front-load-pedestal-we402np/prod25120188,"Samsung  14.2"" Front Load Laundry Pedestal",Samsung,245
samsclub,Appliances,,https://www.samsclub.com/p/lg-27-inch-laundry-pedestal-strorage-drawer/P03019974,"LG 27"" Laundry Pedestal w/ Storage Drawer (Choose Color)",LG,275
samsclub,Appliances,,https://www.samsclub.com/p/lg-29-inch-laundry-pedestal-strorage-drawer/P03019978,"LG 29"" Laundry Pedestal w/ Storage Drawer",LG,345
samsclub,Appliances,,https://www.samsclub.com/p/lg-29-inch-laundry-pedestal-strorage-drawer/P03019978,"LG 29"" Laundry Pedestal w/ Storage Drawer",LG,345
samsclub,Appliances,,https://www.samsclub.com/p/lg-9-0-cf-29-wide-electric-dryer/P03020007,LG 9 Cu. Ft. Electric Dryer w/ TurboSteam Technology,LG,1095
samsclub,Appliances,,https://www.samsclub.com/p/lg-4-5-cf-front-load-washer-with-aidd/P03020091,LG 4.5 Cu. F t. Front Load Washer w/ AIDD,LG,895
samsclub,Appliances,,https://www.samsclub.com/p/lg-5-0cf-front-load-washer/P03020087,LG 5 Cu. F t. Front Load Washer w/ Coldwash Technology,LG,745
samsclub,Appliances,,https://www.samsclub.com/p/lg-1-0-cf-27-wide-pedestal-washer/P03019980,"LG 27"" Pedestal SideKick Washer w/ Slim DD Motor",LG,495
samsclub,Appliances,,https://www.samsclub.com/p/lg-7-4-cf-electric-dryer/P03020005,LG 7.4 Cu. Ft. Electric Dryer w/ TurboSteam Technology,LG,795
samsclub,Appliances,,https://www.samsclub.com/p/lg-5-2-cf-29-wide-front-load-washer/P03020086,LG 5.2 Cu. Ft. Front Load Washer,LG,1095
samsclub,Appliances,,https://www.samsclub.com/p/lg-4-8-cf-top-load-washer-agitator/P03020093,LG 4.8 Cu. Ft. Top Load Washer w/ Agitator,LG,745
samsclub,Appliances,,https://www.samsclub.com/p/lg-4-5-cf-front-load-washer/P03020084,LG 4.5 Cu. Ft. Front Load Washer,LG,795
